text,status
detain ticket unresolved status,open
uphold ticket unresolved status,open
move all tickets with unresolved status,open
double-check all unresolved tickets,open
categorize all unresolved tickets,open
study ticket unresolved status,open
stop all tickets with unresolved status,open
lengthen all tickets not yet closed,open
persist all tickets not yet closed,open
repossess all tickets not yet closed,open
struggle all tickets not yet closed,open
close out all tickets not yet closed,open
back all tickets not yet closed,open
clutch all tickets not yet closed,open
reform all tickets not yet closed,open
conclude all tickets not yet closed,open
reignite all tickets not yet closed,open
reschedule all tickets not yet closed,open
stay all tickets not yet closed,open
amplify all tickets not yet closed,open
reorganize all tickets not yet closed,open
champion all tickets not yet closed,open
halt all tickets not yet closed,open
earn all tickets not yet closed,open
advance all tickets not yet closed,open
recharge all tickets not yet closed,open
assure all tickets not yet closed,open
support all tickets not yet closed,open
assess all tickets not yet closed,open
witness all tickets not yet closed,open
browse all tickets not yet closed,open
restrain all tickets not yet closed,open
maintain all tickets not yet closed,open
relocate all tickets not yet closed,open
recompense all tickets not yet closed,open
augment all tickets not yet closed,open
stand all tickets not yet closed,open
get all tickets not yet closed,open
recapture all tickets not yet closed,open
validate all tickets not yet closed,open
contain all tickets not yet closed,open
detect all tickets not yet closed,open
enclose ticket unresolved status,open
close out ticket pending status,open
enclose all tickets currently active,open
fetch the records for closed and resolved cases,resolved & closed
retrieve the data for tickets that have been successfully closed after having their issues resolved.,resolved & closed
disclose the satisfactorily resolved incidents from records,resolved & closed
pull up the tickets that have been effectively resolved and their cases have been closed,resolved & closed
compile the tickets that have been successfully closed after being resolved,resolved & closed
enclose the resolved tickets from all sources.,resolved & closed
compile a list of all the tickets that have been satisfactorily resolved and their cases have been closed,resolved & closed
obtain the data for all the tickets that have been successfully closed after being resolved,resolved & closed
examine closely all tickets that are resolved,resolved & closed
fetch all trashed tickets,deleted
filter all eliminated entries,deleted
procure all deleted tickets,deleted
categorize all trashed entries,deleted
audit all deleted tickets,deleted
obtain all eliminated entries,deleted
collect the tickets with a status indicating that they have been successfully deleted.,deleted
secure the adequately removed tickets from datastores,deleted
coalesce the adequately removed tickets in systems,deleted
validate all obliterated tickets,deleted
gather the deleted tickets from all departments,deleted
draw the properly handled deletion instances from logs,deleted
review all obliterated tickets,deleted
screen all removed tickets,deleted
aggregate all voided tickets,deleted
authenticate all trashed tickets,deleted
review all eliminated entries,deleted
confirm all removed tickets,deleted
revalidate all trashed tickets,deleted
commingle the successfully deleted incidents from records,deleted
execute the successfully deleted issues across vaults,deleted
countercheck all obliterated entries,deleted
access the data for tickets that have had their records adequately removed and marked as deleted,deleted
locate the tickets that have been adequately handled and their records have been deleted,deleted
derive the adequately removed cases from datastores,deleted
aggregate all erased tickets,deleted
scan all trashed tickets,deleted
recite the properly handled deletion cases throughout databases,deleted
retrieve all eliminated tickets,deleted
