text,status
Broadcast all tickets with resolved status,Resolved
Publicize all tickets that are resolved,Resolved
Advertise all tickets with resolved status,Resolved
Promote all tickets that are resolved,Resolved
Boost all tickets with resolved status,Resolved
Elevate all tickets that are resolved,Resolved
Uplift all tickets with resolved status,Resolved
Heighten all tickets that are resolved,Resolved
Raise all tickets that are resolved,Resolved
Lift all tickets with resolved status,Resolved
Erect all tickets that are resolved,Resolved
Stand up all tickets with resolved status,Resolved
Prop up all tickets that are resolved,Resolved
Support all tickets that are resolved,Resolved
Hold up all tickets with resolved status,Resolved
Sustain all tickets that are resolved,Resolved
Maintain all tickets with resolved status,Resolved
Preserve all tickets that are resolved,Resolved
Conserve all tickets that are resolved,Resolved
Retain all tickets with resolved status,Resolved
Keep all tickets that are resolved,Resolved
Hold onto all tickets with resolved status,Resolved
Clasp all tickets that are resolved,Resolved
Grip all tickets that are resolved,Resolved
Seize all tickets with resolved status,Resolved
Grasp all tickets that are resolved,Resolved
Catch all tickets with resolved status,Resolved
Snatch all tickets that are resolved,Resolved
Snag all tickets that are resolved,Resolved
Clutch all tickets with resolved status,Resolved
Embrace all tickets that are resolved,Resolved
Hug all tickets with resolved status,Resolved
Cuddle all tickets that are resolved,Resolved
Squeeze all tickets that are resolved,Resolved
Press all tickets with resolved status,Resolved
Compact all tickets that are resolved,Resolved
Condense all tickets with resolved status,Resolved
Contract all tickets that are resolved,Resolved
Shrink all tickets that are resolved,Resolved
Reduce all tickets with resolved status,Resolved
Lessen all tickets that are resolved,Resolved
Diminish all tickets with resolved status,Resolved
Decrease all tickets that are resolved,Resolved
Cut down all tickets that are resolved,Resolved
Trim all tickets with resolved status,Resolved
Clip all tickets that are resolved,Resolved
Prune all tickets with resolved status,Resolved
Shear all tickets that are resolved,Resolved
Mow all tickets that are resolved,Resolved
Scythe all tickets with resolved status,Resolved
Reap all tickets that are resolved,Resolved
Harvest all tickets with resolved status,Resolved
Gather in all tickets that are resolved,Resolved
Collect all tickets that are resolved,Resolved
Amass all tickets with resolved status,Resolved
Accumulate all tickets that are resolved,Resolved
Build up all tickets with resolved status,Resolved
Heap all tickets that are resolved,Resolved
Pile up all tickets that are resolved,Resolved
Stack all tickets with resolved status,Resolved
Lay all tickets that are resolved,Resolved
Place all tickets with resolved status,Resolved
Position all tickets that are resolved,Resolved
Set all tickets that are resolved,Resolved
Arrange all tickets with resolved status,Resolved
Order all tickets that are resolved,Resolved
Systemize all tickets with resolved status,Resolved
Structure all tickets that are resolved,Resolved
Organize all tickets that are resolved,Resolved
Systematize all tickets with resolved status,Resolved
Coordinate all tickets that are resolved,Resolved
Synchronize all tickets with resolved status,Resolved
Harmonize all tickets that are resolved,Resolved
Blend all tickets that are resolved,Resolved
Integrate all tickets with resolved status,Resolved
Unify all tickets that are resolved,Resolved
Merge all tickets with resolved status,Resolved
Combine all tickets that are resolved,Resolved
Consolidate all tickets that are resolved,Resolved
Integrate all tickets with resolved status,Resolved
Fuse all tickets that are resolved,Resolved
Join all tickets with resolved status,Resolved
Connect all tickets that are resolved,Resolved
Link all tickets that are resolved,Resolved
Associate all tickets with resolved status,Resolved
Relate all tickets that are resolved,Resolved
Correlate all tickets with resolved status,Resolved
Interrelate all tickets that are resolved,Resolved
Interconnect all tickets that are resolved,Resolved
Interlink all tickets with resolved status,Resolved
Interlace all tickets that are resolved,Resolved
Interweave all tickets with resolved status,Resolved
Intertwine all tickets that are resolved,Resolved
Entwine all tickets that are resolved,Resolved
Twist all tickets with resolved status,Resolved
Spin all tickets that are resolved,Resolved
Rotate all tickets with resolved status,Resolved
Revolve all tickets that are resolved,Resolved
Circulate all tickets that are resolved,Resolved
Move all tickets with resolved status,Resolved
Travel all tickets that are resolved,Resolved
Transfer all tickets with resolved status,Resolved
Shift all tickets that are resolved,Resolved
Change all tickets with resolved status,Resolved
Alter all tickets that are resolved,Resolved
Modify all tickets with resolved status,Resolved
Revise all tickets that are resolved,Resolved
Amend all tickets with resolved status,Resolved
Correct all tickets that are resolved,Resolved
Rectify all tickets with resolved status,Resolved
Fix all tickets that are resolved,Resolved
Repair all tickets with resolved status,Resolved
Mend all tickets that are resolved,Resolved
Heal all tickets that are resolved,Resolved
Cure all tickets with resolved status,Resolved
Treat all tickets that are resolved,Resolved
Medicate all tickets with resolved status,Resolved
Dose all tickets that are resolved,Resolved
Administer all tickets that are resolved,Resolved
Prescribe all tickets with resolved status,Resolved
Order all tickets that are resolved,Resolved
Fetch all completed tickets,Resolved
Retrieve all finalized tickets,Resolved
Acquire all settled tickets,Resolved
Gather all concluded tickets,Resolved
Collect all finished tickets,Resolved
Assemble all closed tickets,Resolved
Compile all done tickets,Resolved
Group all ended tickets,Resolved
Aggregate all completed tickets,Resolved
Unite all finished tickets,Resolved
Merge all resolved tickets,Resolved
Amass all wrapped-up tickets,Resolved
Cluster all accomplished tickets,Resolved
Sort all closed tickets,Resolved
Organize all concluded tickets,Resolved
Arrange all finished tickets,Resolved
Systematize all resolved tickets,Resolved
Categorize all closed tickets,Resolved
